mtime,AB,AD,AG,AM,BJ,BR,CF,CK,CM,CV,CX,DE,EP,F,FI,FP,FR,GK,GR,HQ,HT,HV,IY,J,JQ,JS,KP,LT,LV,LY,MT,OT,QX,RY,SU
2021-11-05T11:15,5666595,6528966,6552011,7318240,8313710,7905479,7374356,8579234,6738753,7436563,7974562,6929350,7538092,6994729,8909598,7653420,8384313,6219774,8008979,6262703,7453785,8814655,7348181,7326225,6171029,6944894,8582604,7061404,6587743,7148827,7194569,7990472,6925057,9288104,7664323
2021-11-05T11:20,8366202,7333043,7295826,7204468,7318224,5628972,8282660,6588991,10020198,7104160,7790907,7353236,7637827,7623170,9485660,4562238,6420188,6836413,6514608,6600487,6379298,7909365,6822715,5188925,7251521,4244666,8897014,6933130,6196690,6071246,6902584,8497176,6760784,7174341,7271784
2021-11-05T11:25,7180928,6151131,6697253,5821160,7317100,8254905,7697427,7031560,8660589,7202134,7558007,7595492,7990053,7262543,5794663,5368047,7701629,6824823,9316708,8054149,6960816,8179389,7372263,6909129,6931753,7290360,7686293,7602105,7858176,7805855,8667075,7493358,6897762,7827347,6481216
2021-11-05T11:30,7824427,6255351,6756995,7816417,6004484,5583969,8557753,8199835,5770416,7149699,7020401,7092271,7727758,6127844,7068727,7596906,6541821,6502346,7245828,6317495,6595257,6839651,7528026,7351123,7657276,6424084,7684661,6852335,8664972,7709123,6336161,10769847,6296693,7779028,5362909
2021-11-05T11:35,8320067,7678812,6312641,7956052,6735101,8284150,8130179,6280975,8415099,8428778,7340309,6233841,8587885,6965567,7543969,6993355,6639368,7680205,7824415,7176111,9137146,8257513,5771838,7465985,9993833,7093550,4454496,8190204,6652062,8456491,6465244,9124115,7514874,6452658,8270327
2021-11-05T11:40,6635587,7706516,7076235,6928848,6397248,7750275,5753288,6148784,7326592,6972766,6443263,7399167,6242283,6416069,8496353,8006378,6320817,7200528,6919427,8966321,8038849,8797800,6212814,6701611,7794658,9285322,6127828,9464189,8867133,8931771,8041166,8940597,6659518,7373319,5704693
2021-11-05T11:45,9620943,5969912,7790282,6520410,6142272,6945048,7779583,6819284,7059235,5238757,6404613,8137681,6819743,7404423,7997923,6400442,9598150,6717005,6171854,8095139,6978586,5343318,9755052,7635221,7433219,6105265,7217012,5893433,7894513,6233783,7595117,7822810,6705089,7678620,7184602
2021-11-05T11:50,7369501,7096289,11224878,7777199,5836233,6746525,6174659,5689259,7414294,6531528,7881713,7660925,6226445,7777000,8203887,6941378,7654302,8078761,9108311,8003079,5560156,7260819,9636307,5870642,7502097,7515332,7290002,6657804,8735631,8110700,6696170,7185720,7344460,8603304,7416162
2021-11-05T11:55,6849342,6560740,9335594,6174664,6586638,9469261,7494402,8026280,8112846,7500875,6871440,7419747,7881378,7568091,7918535,9905417,5285025,7601660,5961483,9048758,7701350,7318492,5535404,5457173,7207139,5355012,8341675,8604133,9710354,8539848,7843290,5747079,6059349,7019331,7632824
2021-11-05T12:00,6710208,6373785,9317339,6672721,7427447,8483539,6312587,8113132,8443802,6957769,8135268,5228376,6905419,8007138,7739228,8652553,7123984,6174995,7682181,7822585,9131179,7494958,9126560,7698520,8290385,7692940,7995690,6256711,7509913,7748185,9449561,6392453,6245467,7737691,6626533
2021-11-05T12:05,6627579,6949882,6754893,6424612,7716949,7814524,5507933,9294311,10083869,7758682,9337338,7385674,6573949,7739178,7743171,7819137,7404991,7317574,6956314,5803973,9112892,5666339,5798543,6208636,8488998,7865656,7622480,9807968,7223736,7451129,8246953,8630219,7141145,8100439,6548998
2021-11-05T12:10,6625210,6790850,8677751,6840519,7635101,6099661,8858818,6225609,6809053,6171549,8853724,9074599,7704461,6804708,7830815,7876822,7518489,6135281,6372263,8449971,6220144,8449923,8009293,7821648,8172557,7413099,8014643,7672938,8386729,5392779,6545576,8527780,6815745,6310511,7082781
2021-11-05T12:15,7804654,7809772,7019105,7252192,8536219,9403610,6748806,8538337,5489288,6226078,6302314,6874071,8316321,6053572,8105756,7642948,6469883,6085240,8183623,6194459,6852033,7712734,8006144,7698523,7631897,7836057,6869449,6817729,5881256,7953778,5668508,5283832,7386232,9271494,6974965
2021-11-05T12:20,9218862,7528494,7371670,6195552,8901308,8984801,7185992,7472519,7964046,6801598,7351195,7940317,7450852,6474061,7415193,7637533,6665924,7880429,5834278,8704378,8697900,8367069,8256343,7475275,6553705,9857202,5223771,8099893,7858920,7388562,6378625,7779287,7517101,6387152,8673311
2021-11-05T12:25,7177422,7241829,6430487,6831896,7977797,7705566,6687138,9012906,6776167,7553091,8283179,6975498,6172898,6808697,8647738,8179848,6483241,6761332,7473867,7392040,6084192,8563980,7549672,8227618,7595707,6865451,6592815,8131160,6350674,7939483,6864181,7640018,5968229,7377940,8677292
2021-11-05T12:30,7889296,6635068,8320459,6324256,7444159,5623283,7264721,8085093,8221878,7094585,6405593,7093095,7453933,7610180,7422821,6758318,8238907,7428652,9081645,7063478,7546540,9667160,8404053,7178112,5865836,7455205,6723994,7320850,6068570,7740072,7801887,7631295,7973494,6744722,7087060
2021-11-05T12:35,8403392,8784881,7630288,5864674,8761632,6855366,7367518,7674575,7846132,7518849,6450064,7374608,8104994,8924357,8234623,7976268,8311436,7592780,7810426,7431060,5522657,7615015,8876883,8890800,7537883,9113272,7920147,7816060,7863695,6200101,5484394,8059349,7670039,7988349,7556462
2021-11-05T12:40,5991854,8498581,6357411,6842481,6693294,7409720,6039145,6731031,8517794,7649927,6321695,7388579,7360388,6897410,7534123,8248172,7119738,6804570,6445898,6002499,6856237,6959190,6959168,7447255,7339728,7006488,7879522,7166607,7459415,8004394,6847985,7981885,8590657,8012957,6598548
2021-11-05T12:45,7780409,6403735,9073201,8208504,5946420,8158862,8281316,7171339,5414792,6816300,8079300,7237324,9052693,6544887,7545059,6722137,7439826,6343826,5994996,6329916,7490341,10950223,7241341,6547371,8879955,8297712,7094302,6131850,8143188,5281012,7021103,7408061,7822196,7925042,10137283
2021-11-05T12:50,8116691,6285178,6923900,6934578,8547587,7582454,5692384,6606751,7797471,7892026,6331389,6956703,8199789,7075980,6568638,8266973,9644852,8284129,7722721,7608058,8851368,8565103,6765405,8000725,8705572,7930989,8607389,7078523,7099427,8354759,6170133,8741678,6016928,7392495,6798895
2021-11-05T12:55,7823545,7407973,6412214,6574362,7458018,8718601,7654030,7707099,8089596,7903509,8740510,8888060,7240782,7217553,7444460,6288687,6005935,7738753,7908640,5788091,7599447,6603459,7980658,7297987,7157660,8170568,6021841,6582358,7248499,5924717,7225245,6850855,6787637,8006033,8030213
2021-11-05T13:00,7389904,8438762,7121943,8994055,6793969,7934619,6825652,8243103,6853940,7001287,8288328,7951908,8268233,7631853,7872156,8248208,5263907,8391434,7136639,8279218,7956156,5886108,7524875,10683191,7535987,6972499,7929410,7203032,6289384,7855744,7972800,8111481,7273511,7071805,8236853
2021-11-05T13:05,8182176,8229615,6384555,6684322,7417414,8448874,7344884,8106570,8324494,6540385,6120412,7338302,7150382,6790617,5944468,7430707,7570835,7159624,8055885,7608968,5720796,7045810,6961462,9229001,7311782,8013013,11302773,6652695,6237952,7247813,6307141,5147389,8859882,8071053,7027918
2021-11-05T13:10,6584437,7995417,7712841,6903647,6225718,7119567,7629326,7642513,7633811,6275628,7430299,9256230,8480134,7020533,6140169,6208091,6547939,6714358,8171328,8616832,7807638,6708991,7512057,7109841,7299680,6510171,5937154,6878332,7130079,7277354,8586353,6363095,7424527,7065612,7168664
2021-11-05T13:15,6685791,7432730,7849825,7036521,6820047,7151918,6394095,7916626,6800225,7903235,7877047,8058335,6075709,7954126,6909214,7335613,7390934,7249259,7482638,6656278,6051106,6977067,6972479,8598554,7537834,6512082,7389208,6801238,6977313,8544333,7707550,6638051,8585919,7811163,8364470
2021-11-05T13:20,6344198,6143489,9787629,7366414,8297244,7639048,8104134,7469951,6051014,7820395,8574753,7765671,7498212,7848565,6893041,7317119,9041492,7856369,7823318,9429658,7728197,6153235,7455019,9220087,7462544,5844666,6779505,8914873,7439067,6923431,6471878,4778136,7395861,7250469,8111629
2021-11-05T13:25,8431643,7755930,9307238,7707293,7499211,6193711,6852099,6037896,6006837,8211409,8570747,6987850,5976618,7378554,7765108,7369497,8763935,7222101,7275994,8078108,5911293,8747860,5094198,6908362,6848731,5510293,7098092,7809259,6916682,7620915,7554026,6764646,7349592,7918331,7684374
2021-11-05T13:30,5789226,6548070,7313546,6700732,6653899,7290141,7862630,8117843,6499830,7195481,6357303,7496256,6894393,7281245,7230586,8941785,7981210,7812240,7749465,7258884,8840431,6788839,6370416,8314110,7196279,8671497,8156323,5457398,6209494,9040327,5979476,8931151,8297520,7321724,8070351
2021-11-05T13:35,8195074,7088071,6560365,7642192,7727115,6419392,6534712,7245709,7233557,7354209,6130058,5847903,6975988,5930153,7700915,7442120,6125391,10457584,6331078,8327521,8795641,6881350,8750397,5042525,7671537,6064562,7978383,7777863,7699171,6358234,6542722,8217381,9107351,6553273,7739656
2021-11-05T13:40,8103260,5249343,6751424,5830716,5566225,7076059,7204449,7014595,8643781,7014239,7567720,7088206,5592742,7334961,7699694,6758976,5199172,5960721,6075231,6062389,7891263,8181420,4649441,6338943,7088251,7434891,5209234,7682689,7683392,7980357,7684016,6162344,4748375,7514898,6594637
2021-11-05T13:45,9115787,8167385,6960296,9538147,7354007,8383495,7935007,6517080,7425217,7206865,9144273,7235926,7100169,5964686,6092928,8870800,8147013,7143157,6364420,7605121,6999104,7444988,9857817,6484531,7108246,10068646,8552231,6335016,9452806,8421994,6929014,6917111,6958722,7639299,6462082
2021-11-05T13:50,8078111,5825405,6263279,6133214,7630036,6043161,7709972,7582679,6378552,9694162,6733396,6843180,7360226,8817174,6213291,8049560,6513879,8159190,8557956,8406286,7118465,7483812,8105627,7290335,8455529,7034757,6538949,8660723,6080919,5924719,8527923,5256892,7378167,7387158,6616648
2021-11-05T13:55,6226783,7912829,6701885,9362463,6029779,6427739,6454192,5876207,5963926,7829933,7863603,7155113,7178180,7076305,8880004,6611354,6113427,8366015,11113429,7855090,7964085,6395790,7421591,7329000,7745461,7107734,7398751,7849657,7894621,7182418,7271408,8020420,8146783,6849742,7048506
2021-11-05T14:00,9003134,6764209,6899590,6994620,8183173,5322270,6142436,7820836,6949824,6864177,7325374,6481204,6765392,8233857,6021979,8100722,7058657,6425417,6554347,8725244,8737578,8009525,6112068,7803438,9642714,6824000,7014539,8599483,6564421,8465176,7273027,5750367,7417604,7409045,5195528
2021-11-05T14:05,5766632,7483757,7390248,7602408,5598927,7713864,6231237,6972919,8696007,7871729,6796839,8115910,6776129,8120362,8390668,7451468,7720327,5812598,6873934,4622634,5635076,6347710,6005650,8689889,7020369,7485719,5685677,8123074,7270037,8381896,7195480,6610826,6598064,7515301,7383418
2021-11-05T14:10,7447892,6219653,8760778,7165613,7739645,7848114,7270538,8675175,8538408,5595146,7481410,8468552,7019117,5752304,9190170,5751287,7666463,7370497,5987063,7928825,7882979,6945337,6587379,8056979,6484884,6817890,7541306,6824485,7898509,8209147,6903075,7808273,7916141,5554739,6093259
2021-11-05T14:15,6412588,8233469,7880776,5314542,6831631,7139947,7535917,7374169,7144289,8792878,6569892,6815989,9121629,7716796,9497768,7709258,7820763,7425176,8450638,8344342,6534865,7099186,7562205,8035570,8974870,7028057,8485862,8709177,8500223,7858027,8407664,8686007,8372475,7779449,7764593
2021-11-05T14:20,7182946,8083897,8906569,7709829,6606109,8258765,7380554,7617780,8564496,7255780,7165243,7649839,8455345,7485708,8660786,7721492,5911665,6657610,8464318,9350316,8440105,7812545,7672021,7634459,6453484,7330490,5109187,6829784,7902200,7560815,7403998,6596734,7548811,8362118,7848620
2021-11-05T14:25,10336204,6392440,7619228,8907170,7671234,6303028,5427677,6484197,7607323,8490110,8091161,6515131,6874265,8456299,7298428,6589671,7149471,5576407,6948362,6430041,8210200,7668669,8860028,7996929,6890574,6033812,6779928,7102381,6732720,7188387,7815917,8209064,7044862,6045346,8125044
2021-11-05T14:30,6765447,7494160,6908475,6083831,7491575,7008762,6469150,6809311,9174493,7432256,7754938,8210038,8360204,7906462,8019713,8805980,7269656,7516014,6170585,6191188,7017077,8246570,5372698,5737861,7354776,6486470,9352469,7204004,7629358,6681656,7153320,6409100,6852629,6556380,9510635
2021-11-05T14:35,7332921,7018167,6712675,8224812,7246298,7045512,4950513,6665588,8977780,8321202,6109917,7066278,5921695,7200561,8097678,6845802,7360004,8136037,6835404,9561352,7242320,7068014,8238890,6583613,6735149,8079226,7496466,8286828,6787684,8904782,6640196,7941335,5712715,6101807,8363483
2021-11-05T14:40,6716799,6226504,7282650,9955029,8050309,7764046,5696214,7473224,6966881,7699911,6465839,5934071,8167571,6107524,7398496,7351659,7961801,8161848,6694565,6643625,7923579,7745279,6856267,7279488,7215629,7125155,9058647,5826981,8376513,7773137,9977476,7894111,6271280,5872928,9452888
2021-11-05T14:45,7393952,8836293,6017578,8701797,7475769,6101570,8106995,7473582,8027350,8019339,7553964,7366438,9156904,8363813,7478946,6502273,6047594,6812351,6569441,7792809,7648916,8476225,7197008,6575990,6522579,7113886,7247880,5650700,6230373,8223445,6607650,6411269,6830360,6919578,8232327
2021-11-05T14:50,7696942,7091762,7800983,7388197,7013557,7904131,7668662,7841630,5441897,9432599,6806969,6700107,8319225,7395817,7622397,8160323,5942118,7757006,7554442,9607351,7669615,7903009,6986985,6795027,6230583,7209590,7386876,6093312,8655806,5633688,8051715,7062120,7336054,7201767,6910676
2021-11-05T14:55,7587189,6810671,8648793,6122184,6274693,6925587,6234632,8127009,5414128,7686791,6260000,7487700,7627453,8752900,7261581,7973845,6007832,7825096,5570533,7594405,9149168,8401560,8062685,9124668,6572774,7211484,7961280,9192380,7737856,5821068,8370037,7671626,6121856,8141192,6978161
2021-11-05T15:00,10192474,6990910,5401027,8243141,8205371,9379559,8533016,6550279,8338347,7435552,7805654,6816904,7180198,8195085,7394952,7432612,6214945,4936797,6026032,8321135,7095559,6363173,8446956,8058284,6749083,6492304,6598639,8100364,7089317,8932118,5885336,7260852,8019682,7824194,5757309
2021-11-05T15:05,7193032,8762359,7806963,7028047,7005539,9268871,6835497,5675170,7365889,7563896,7545757,6660934,5310754,6738892,5984056,7048212,6417033,6230470,7761322,8034550,5638932,6910488,4969386,8225918,6538803,7961459,7429923,7168625,9329403,5022448,7159262,4896356,9310173,8608108,6382498
2021-11-05T15:10,8446691,8631927,5334943,8170065,6843492,7130932,7478526,7326426,7913810,6368897,6821442,7294055,4880969,6547713,6931345,8180801,8171456,8045138,7639165,7884354,7054856,5257832,8747041,8127662,7617365,8184360,8581516,9154599,7168462,6482740,7130890,7632642,4853088,7977139,7274956
2021-11-05T15:15,5992050,7476457,9264983,7884300,8351244,7394458,8004679,9722997,7929948,7483881,7482817,7561540,8782401,6785070,7737122,6113473,6457056,8554950,7143568,6680005,8353811,5670133,5177655,4924281,9055587,7078514,7777058,7026047,5325595,8357731,5384798,6937856,8664802,7835505,6539806
2021-11-05T15:20,7899113,7520286,5143672,7976828,9603993,7994395,5889398,7727849,7003051,9809943,8111339,6535683,7324835,8506138,6419974,7829545,8682334,8067014,6262911,5423644,9314759,8323090,9012344,6437937,6620703,9628072,7211638,5708613,5604816,7181734,7965021,8722259,6377591,5941139,7109999
2021-11-05T15:25,6168800,8896854,7509769,6954851,6725396,6198938,8019610,7920808,6064175,8819423,6535852,6654988,6639949,7509071,5438211,7052824,7644519,5526284,7685385,7571928,7466443,6174941,8117152,5266779,6436208,5591406,6879507,9734342,7392711,7080981,8178765,8650691,7002847,7910260,8013390
2021-11-05T15:30,6042288,7317543,7094549,8210646,9147304,8846084,7868653,9499308,5928947,8059621,5758310,9205531,8443400,6464010,7663856,7311745,7242351,7009399,6874241,6972277,8498359,7172995,8874417,6146571,6988729,7109461,5795023,7706537,5695612,8396879,7493788,7211801,7295720,8061162,6151374
2021-11-05T15:35,6692904,7723825,7719498,8348233,8858129,8221405,7267040,5821291,8447381,6424619,7549866,6050901,7716347,7290377,6255119,6437302,7628825,9016025,8138887,8053951,7557204,5281785,9170851,7003580,8305989,7790982,8141685,6816994,8329867,6673374,8397504,6835074,7611179,7446574,7022098
2021-11-05T15:40,7979806,6881069,7303971,6084542,7318112,6295535,7365265,6200134,7635732,8217461,5935681,7336289,8209120,6771259,8081875,5564757,6063596,9614783,7475858,9177921,7407341,5783109,8434023,8195707,5502194,7124107,9917534,6819303,7506032,6332984,8363718,7397637,6791516,7615461,8649090
2021-11-05T15:45,5419883,7040243,8569114,8619725,8571052,7576413,7323413,4835196,6592132,8409365,6421621,5617061,7172645,5966561,8101131,7320281,6849679,7887027,8005803,5958332,8945193,5018318,7005563,6807390,6851661,7393572,7744430,7999512,6027835,7655774,5890130,9561138,7140076,6329211,7099759
2021-11-05T15:50,8609883,7387901,7126174,6913767,7888563,7517479,5993282,9695977,9737612,8177414,6214695,8134138,10281077,6654361,6223212,9359829,7667614,6361443,8004664,7246363,10475577,8990308,6571818,7052923,6539562,8847335,6829864,7269790,6661855,6580453,7549502,7464383,7034054,7585506,7992081
2021-11-05T15:55,7784710,10669001,8447976,7339423,8729837,7279091,7238267,7121833,7673640,8273082,8238103,4560166,5784141,10818585,7756666,8313929,5874285,7865627,7281073,7995107,6988586,7970806,8289953,7868870,5703516,5826837,7964999,6625525,6637085,6931032,7309515,5651588,7248902,8160334,5933139
2021-11-05T16:00,7417677,5656182,5967490,8500068,6581868,7403130,7840409,6656295,8012148,8435937,6268458,6240190,6563583,7508327,6758595,6911379,7325346,7608883,6518827,7251789,6140158,6253257,9168717,7868453,7752668,8475058,6349850,6700878,7743351,9157709,7556011,7419106,6875915,7655528,6355079
2021-11-05T16:05,7245824,10171347,7195238,6888026,6584192,7277606,6328438,6635550,6829711,7971583,6933763,8220844,5740128,7637933,9272501,6034622,7603084,7754853,7094437,7376481,7021554,10343599,8423880,8724886,6148664,6452260,9648624,7103025,8129191,7215161,7824674,8779452,7154639,7543392,10987598
2021-11-05T16:10,7536264,9284129,6105482,5357773,9243603,6350697,4677224,6218096,8943041,8430687,6158496,8281297,5839565,7378320,6422695,5595886,7839529,8349312,6543752,7761489,5708074,8203281,8238873,7296421,6840635,6466358,7772613,8228862,8424171,7891924,8644657,9085302,6325538,8151035,6033792
